order_item_id,order_id,product_id,quantity,price_at_purchase,item_status,rand_val
2125,1476,59,1,6937.56,Returned,0.05017274715953762
2126,1476,103,1,785.60,Completed,0.16433076389537263
2127,1477,112,2,7288.57,Completed,0.6711356087318954
2128,1478,137,2,1031.58,Completed,0.8626857827070037
2129,1479,213,1,782.92,Cancelled,0.3000221180729774
2130,1480,23,1,2005.82,Completed,0.9120532729775209
2131,1481,46,2,192.33,Completed,0.6602000414023176
2132,1481,84,2,3222.77,Completed,0.5648404188126702
2133,1482,171,1,6334.94,Completed,0.8436020005900431
2134,1482,131,2,5265.44,Completed,0.5234887772458501
2135,1483,9,1,5817.32,Returned,0.08663791519276604
2136,1484,91,1,522.44,Completed,0.8627232749599248
2137,1485,110,1,210.46,Returned,0.05370265995497132
2138,1486,160,1,2619.19,Completed,0.6803435056287269
2139,1486,62,2,1520.82,Completed,0.24060957901236563
2140,1487,56,2,540.60,Completed,0.16201740890929234
2141,1488,141,2,4906.94,Returned,0.08825833824300984
2142,1489,38,1,1674.61,Cancelled,0.9552394952208172
2143,1489,34,1,3851.40,Cancelled,0.5114224921087013
2144,1490,87,2,7358.81,Completed,0.6913940056146998
2145,1491,168,1,1849.05,Completed,0.9227025824810402
2146,1491,182,1,5724.77,Completed,0.5393309262947468
2147,1492,177,1,1537.08,Completed,0.928546914764258
2148,1493,178,1,6078.10,Returned,0.02474182567069477
2149,1494,27,1,5702.26,Completed,0.33806841479434485
2150,1494,5,1,1234.04,Completed,0.6161166276932849
2151,1494,73,1,744.76,Returned,0.0663779248170349
2152,1495,15,1,4780.60,Completed,0.48353977173896484
2153,1495,60,1,5583.10,Returned,0.21856511497736453
2154,1496,115,1,6515.00,Completed,0.6422062904035731
2155,1496,107,1,377.10,Completed,0.5553361378194169
2156,1497,107,2,372.92,Completed,0.8500618486200104
2157,1498,156,2,6020.67,Completed,0.5843008603754462
2158,1498,104,1,4783.36,Completed,0.37131878675084445
2159,1499,76,1,508.79,Cancelled,0.10369138336152899
2160,1500,62,1,1469.71,Completed,0.4045005872887565
2161,1500,53,3,1802.97,Completed,0.7114288170928403
2162,1501,27,1,5459.18,Completed,0.3436423543315775
2163,1502,187,1,1907.23,Completed,0.5839253511130115
2164,1502,11,1,694.23,Completed,0.8886997233039697
2165,1503,49,1,6751.11,Completed,0.6917225939144591
2166,1504,180,1,2420.67,Completed,0.7925138303940313
2167,1505,109,2,6283.90,Completed,0.8874014009604243
2168,1506,73,1,660.41,Returned,0.05946554435367281
2169,1507,42,1,2144.02,Completed,0.6351235496207359
2170,1507,132,2,520.53,Completed,0.9972211457763064
2171,1508,149,1,7097.50,Returned,0.08073511075296916
2172,1509,182,1,5517.56,Cancelled,0.4120121471695715
2173,1510,124,2,5557.26,Completed,0.8178554343225951
2174,1511,160,2,2668.55,Completed,0.8532407608379058
2175,1511,3,1,924.11,Completed,0.8126375319553889
2176,1512,55,1,4802.39,Completed,0.5034654079968719
2177,1512,133,1,2044.57,Returned,0.07941447485183782
2178,1513,40,1,1073.29,Completed,0.8866761810022185
2179,1514,4,1,292.41,Completed,0.19513751118922373
2180,1514,149,2,6666.99,Completed,0.3156590436731084
2181,1515,149,1,6606.32,Completed,0.9928827155315156
2182,1516,76,2,503.13,Returned,0.017436477371897994
2183,1516,117,1,885.23,Returned,0.10853427099858809
2184,1517,220,1,508.89,Completed,0.4903619536108914
2185,1517,51,1,2130.17,Returned,0.1262069857923379
2186,1518,85,2,395.77,Completed,0.1599490988626602
2187,1518,121,1,1060.12,Completed,0.42112456766993234
2188,1519,111,1,5011.26,Cancelled,0.625775572495326
2189,1520,140,2,779.43,Completed,0.865504190200478
2190,1520,171,1,6189.30,Completed,0.45019426425005704
2191,1521,178,2,5635.49,Completed,0.6544587813824962
2192,1521,143,1,1952.90,Completed,0.9217111448959551
2193,1522,103,1,713.12,Completed,0.6451794110659318
2194,1523,2,2,755.86,Completed,0.4607636513754387
2195,1524,34,1,4250.59,Completed,0.368280054413043
2196,1524,186,1,619.02,Completed,0.459109348672544
2197,1524,147,1,1181.34,Completed,0.19070661085723584
2198,1525,14,1,1147.57,Completed,0.5762050390021922
2199,1526,40,2,1044.46,Completed,0.3089053931728987
2200,1527,178,1,6299.64,Completed,0.8159118795915618
2201,1527,80,1,2787.20,Returned,0.1528432491727576
2202,1528,131,2,4983.85,Completed,0.3164806378227478
2203,1528,217,1,5517.45,Returned,0.12387347232911128
2204,1528,172,1,4336.77,Completed,0.6699254789109579
2205,1529,203,1,667.03,Cancelled,0.9780070083011007
2206,1530,110,1,230.39,Completed,0.8802586355062748
2207,1531,36,1,4761.15,Completed,0.4672721833617167
2208,1532,128,1,3705.28,Completed,0.6955850410234043
2209,1532,125,1,816.97,Returned,0.07610868576551665
2210,1533,116,1,7565.67,Returned,0.2937883364910151
2211,1533,201,1,4589.16,Returned,0.24061565589217065
2212,1534,119,1,3718.76,Completed,0.3217133007214529
2213,1535,17,2,4187.51,Completed,0.8867195666643973
2214,1535,103,1,734.11,Completed,0.468457961891273
2215,1536,19,1,3418.56,Completed,0.6821311401968181
2216,1537,84,2,3509.11,Returned,0.005281846043916276
2217,1537,143,2,2051.02,Completed,0.9800158403627722
2218,1538,151,1,2779.79,Completed,0.8842336944157572
2219,1539,192,1,1398.27,Cancelled,0.48112098172411416
2220,1540,88,1,1157.85,Completed,0.7529038561069442
2221,1541,152,1,7730.20,Completed,0.3211563660960238
2222,1542,113,1,853.93,Completed,0.3470702928929313
2223,1542,109,1,5784.11,Completed,0.7718823969102301
2224,1543,169,2,2105.09,Completed,0.8182011366060015
2225,1544,12,3,2929.98,Completed,0.7753585230329619
2226,1544,101,1,803.42,Completed,0.4221892360804502
2227,1545,50,1,1062.45,Completed,0.7848706420370104
2228,1545,32,1,1237.26,Completed,0.6577855326773464
2229,1546,160,2,2373.09,Completed,0.9343157680093458
2230,1547,136,1,6243.68,Completed,0.6982222727483346
2231,1548,69,1,5618.33,Completed,0.6881640904472807
2232,1548,85,2,388.94,Completed,0.34615366472504444
2233,1549,114,1,5750.95,Cancelled,0.6662760830170252
2234,1549,113,2,929.55,Cancelled,0.2929194516436378
2235,1550,126,3,360.55,Completed,0.46576903990075835
2236,1551,167,1,3435.79,Completed,0.4500868753065233
2237,1552,99,1,1439.86,Completed,0.8531272875639864
2238,1552,153,1,3312.75,Completed,0.9153758426340072
2239,1553,34,1,4069.59,Returned,0.017497381211721695
2240,1553,137,2,1033.23,Completed,0.3413594088902319
2241,1554,103,1,819.19,Completed,0.6543049315496394
2242,1555,33,1,5110.40,Returned,0.24744646181114618
2243,1556,132,2,570.79,Completed,0.27431754514045786
2244,1557,185,1,1392.86,Completed,0.6292483710024956
2245,1558,17,1,4143.64,Completed,0.32328925032474964
2246,1558,201,1,4461.11,Completed,0.7287011693499061
2247,1558,131,1,4605.17,Completed,0.6736381265089271
2248,1559,20,1,6792.60,Cancelled,0.18208715522856186
2249,1559,71,1,3486.91,Cancelled,0.8895214273496731
2250,1560,62,1,1473.96,Completed,0.9013457017963247
2251,1561,99,1,1536.16,Completed,0.838164257666249
2252,1562,208,1,1952.45,Completed,0.4867842136759164
2253,1563,209,1,690.26,Completed,0.9194283261144798
2254,1563,114,1,5995.15,Returned,0.1367890202782946
2255,1564,65,1,566.84,Completed,0.9256601537816787
2256,1564,204,1,1328.21,Completed,0.21793373880715458
2257,1565,205,1,3831.80,Completed,0.3126882634243819
2258,1566,69,1,5981.45,Completed,0.9096401314340905
2259,1566,122,1,1198.75,Completed,0.6101358976309522
2260,1567,158,1,2502.40,Completed,0.3217591245861343
2261,1567,129,1,2946.44,Completed,0.77838796077146
2262,1568,153,1,3443.69,Completed,0.9266624608325422
2263,1569,202,1,469.02,Cancelled,0.29814845258197603
2264,1569,38,1,1803.42,Cancelled,0.7107549111458984
2265,1569,4,2,296.04,Cancelled,0.659329228717209
2266,1570,213,1,800.16,Completed,0.16438144088199497
2267,1571,155,2,623.49,Completed,0.8439195489919926
2268,1572,41,1,1714.02,Completed,0.7264534530476233
2269,1572,6,2,521.93,Completed,0.10050864899578378
2270,1573,153,1,3340.70,Completed,0.3231829165696939
2271,1573,51,2,2098.77,Completed,0.314388666594763
2272,1574,125,1,802.01,Completed,0.6023946139983782
2273,1575,38,1,1861.05,Returned,0.0688071009412474
2274,1576,24,1,845.52,Completed,0.5368516934447471
2275,1577,114,1,6208.32,Completed,0.47783719513363876
2276,1578,189,1,4577.85,Completed,0.7786309260675972
2277,1579,141,1,4680.82,Cancelled,0.45964307567071455
2278,1580,88,2,1218.33,Completed,0.9623226308844263
2279,1580,181,1,778.38,Completed,0.4326839581436328
2280,1581,75,1,1902.94,Completed,0.2764519287985302
2281,1582,5,1,1415.01,Returned,0.08420780029539746
2282,1583,82,1,251.93,Completed,0.5916832458150417
2283,1583,178,1,5482.98,Completed,0.7057928589226612
2284,1583,217,1,5529.44,Completed,0.7539145879018256
2285,1584,96,2,2925.65,Completed,0.6521943934747897
2286,1585,38,1,1762.80,Completed,0.9992282344021166
2287,1586,177,1,1528.36,Returned,0.039558022319858915
2288,1586,148,1,5470.35,Returned,0.20010543912658973
2289,1586,121,2,1045.73,Completed,0.8818531594070169
2290,1587,103,1,825.58,Completed,0.8089495103889606
2291,1587,133,1,1917.51,Completed,0.3991881044573971
2292,1588,66,1,1255.68,Completed,0.5690920218537487
2293,1588,40,1,1073.91,Completed,0.6478958266301973
2294,1589,173,1,466.16,Cancelled,0.5322030983233853
2295,1590,62,1,1429.90,Completed,0.7173280424599797
2296,1591,58,1,3988.13,Completed,0.9900309480633875
2297,1592,102,1,610.04,Completed,0.7981706436706434
2298,1592,85,1,360.83,Returned,0.02076040489669927
2299,1593,39,1,1369.88,Completed,0.7092901242052113
2300,1593,184,2,2555.10,Completed,0.48416943706960364
2301,1594,119,2,3828.19,Returned,0.29297684346602937
2302,1594,89,1,4307.85,Returned,0.012375936854980828
2303,1595,23,1,1982.88,Returned,0.18294918461046106
2304,1596,63,1,435.78,Completed,0.8776181432210078
2305,1597,106,1,1402.31,Completed,0.8392431930073008
2306,1598,119,2,3846.25,Completed,0.5633615661071255
2307,1598,199,1,1411.03,Completed,0.2990782822473704
2308,1599,207,1,1140.90,Cancelled,0.8053067436491202
2309,1599,156,1,6646.97,Cancelled,0.1292989022371349
2310,1600,2,2,824.10,Completed,0.23057431097195885
2311,1601,205,1,4050.89,Completed,0.7649748788820345
2312,1602,12,1,2841.02,Returned,0.1331514922279413
2313,1603,145,2,6971.67,Completed,0.3708328552272477
2314,1603,146,1,1328.31,Completed,0.45470983018605954
2315,1603,82,1,262.11,Completed,0.16105061598219966
2316,1604,16,1,4997.45,Completed,0.44112362008646466
2317,1605,10,1,309.68,Completed,0.7224662832193693
2318,1606,34,1,3843.37,Returned,0.2889605865710979
2319,1606,122,1,1057.29,Completed,0.27740411393102643
2320,1607,22,2,605.73,Completed,0.5201388406754833
2321,1607,2,1,857.37,Completed,0.7684818923179823
2322,1608,122,2,1175.99,Completed,0.2819929702971065
2323,1609,193,2,3461.58,Cancelled,0.10451920526523069
2324,1609,218,1,2605.67,Cancelled,0.6766171461684789
2325,1610,37,1,4002.88,Returned,0.06952814578034743
2326,1610,60,1,5285.07,Completed,0.3177893211299454
2327,1611,135,1,6750.97,Completed,0.38036219904232976
2328,1612,38,2,1631.69,Completed,0.9484430625554575
2329,1613,74,1,5301.86,Completed,0.6011287463839433
2330,1613,132,1,531.17,Completed,0.16031457498698923
2331,1614,74,1,5615.67,Completed,0.998186666516761
2332,1615,210,2,1114.87,Completed,0.5099896383564823
2333,1616,145,2,6205.46,Completed,0.5553882229657734
2334,1616,174,1,7420.59,Returned,0.2469722304930652
2335,1617,215,1,2322.65,Completed,0.5686965143016507
2336,1617,83,1,1602.88,Returned,0.10256591076270297
2337,1618,80,1,2839.67,Completed,0.8067400416422077
2338,1619,115,1,7491.47,Cancelled,0.7260025066565745
2339,1620,137,1,1027.10,Completed,0.2097924390898947
2340,1620,15,2,4283.26,Completed,0.8709547062133949
2341,1621,32,1,1116.18,Completed,0.7253962445309351
2342,1622,159,1,1212.64,Returned,0.014117134748135819
2343,1622,80,1,2504.14,Completed,0.8943969708815189
2344,1623,83,2,1527.86,Completed,0.42963348089683195
2345,1623,190,2,6960.89,Completed,0.46497652257324806
2346,1624,182,1,5297.89,Returned,0.03598220090938937
2347,1625,177,1,1763.47,Completed,0.7849814675608477
2348,1625,188,1,3312.08,Completed,0.8169607658097156
2349,1626,214,2,803.61,Completed,0.7298594570996794
2350,1627,39,1,1519.77,Returned,0.19841501880289522
2351,1627,192,2,1383.51,Completed,0.8024967534490831
2352,1628,212,2,1567.11,Completed,0.41723874157037466
2353,1629,95,2,6374.92,Cancelled,0.6787034782382692
2354,1630,93,1,935.48,Returned,0.14180119721386694
2355,1630,184,2,2497.69,Completed,0.672895582088172
2356,1631,131,2,5062.46,Completed,0.9390743495329045
2357,1632,19,1,3042.56,Completed,0.6766850321336509
2358,1633,147,2,1221.17,Completed,0.5662021428031867
2359,1633,9,1,5659.37,Completed,0.8009556483486254
2360,1634,166,1,4205.03,Completed,0.30617184406721204
2361,1634,216,2,355.05,Completed,0.12799230602382897
2362,1635,192,2,1374.65,Completed,0.7214460286511537
2363,1635,19,1,3445.75,Completed,0.22325325591792655
2364,1636,172,1,4085.97,Completed,0.9519282243698167
2365,1637,6,1,482.44,Returned,0.08988138482894878
2366,1638,103,1,721.02,Completed,0.5936222817689388
2367,1639,145,1,7015.92,Cancelled,0.6984672850914926
2368,1639,57,1,1389.63,Cancelled,0.7114696108842917
2369,1640,208,1,2187.58,Completed,0.4619462298806256
2370,1641,143,1,2129.60,Returned,0.1753223474838979
2371,1642,173,2,503.25,Completed,0.49077307851125773
2372,1642,156,1,6417.32,Completed,0.92789838083824
2373,1643,106,1,1337.02,Completed,0.1671726993910714
2374,1643,168,1,1787.10,Returned,0.05216838517428225
2375,1644,34,1,3880.76,Completed,0.759323858431842
2376,1645,12,1,2754.16,Completed,0.6401141673700085
2377,1646,136,1,6196.33,Completed,0.9225992922881612
2378,1646,46,2,199.47,Completed,0.6926539900644254
2379,1647,184,1,2547.11,Completed,0.6954721041912885
2380,1648,190,1,6807.49,Completed,0.39939858149681107
2381,1648,188,2,3004.46,Completed,0.910576625643835
2382,1649,24,1,845.59,Cancelled,0.354687414462387
2383,1649,19,1,3063.19,Cancelled,0.04170722611407491
2384,1650,136,1,7137.84,Returned,0.14447391791685849
2385,1651,211,1,647.34,Completed,0.5972479419757127
2386,1652,136,2,6874.67,Completed,0.5528179868616331
2387,1653,93,2,1010.55,Completed,0.9723461391146725
2388,1654,31,1,2280.69,Completed,0.20327676572210784
2389,1655,152,2,7426.04,Returned,0.09934544200016693
2390,1655,156,1,6308.68,Completed,0.8868969435681561
2391,1656,104,2,4989.48,Returned,0.13644842257392445
2392,1657,192,1,1374.61,Returned,0.02155131289879914
2393,1658,122,2,1165.42,Completed,0.6984113275058673
2394,1659,194,1,3502.80,Cancelled,0.4274027295665841
2395,1660,190,1,7068.05,Returned,0.04177969604896353
2396,1660,91,2,459.05,Completed,0.9266903222787104
2397,1661,167,1,3658.85,Completed,0.5081125539803063
2398,1661,143,1,2228.14,Completed,0.7604918337990454
2399,1662,111,1,4906.40,Returned,0.27812153778795295
2400,1662,163,1,3002.61,Returned,0.10913221827627366
2401,1663,114,2,5610.90,Completed,0.7112965087511545
2402,1663,166,1,4249.40,Returned,0.2290859196605961
2403,1664,200,1,3710.27,Returned,0.011540102783162243
2404,1665,104,1,4658.01,Completed,0.3704427856676679
2405,1665,170,2,4395.78,Completed,0.8175936507224978
2406,1665,85,1,354.07,Completed,0.9766399273431301
2407,1666,153,2,3417.78,Completed,0.430418715281802
2408,1666,67,1,1547.44,Completed,0.2221738251132647
2409,1667,197,1,374.69,Completed,0.8196130104545625
2410,1667,54,1,3274.99,Completed,0.43154360766666344
2411,1668,125,1,793.15,Completed,0.6988790377032748
2412,1668,131,2,4720.14,Returned,0.19976439625002854
2413,1669,166,1,4601.78,Cancelled,0.9021848988739632
2414,1669,90,1,1955.61,Cancelled,0.9116313363533759
2415,1670,216,2,385.08,Completed,0.8516020158786345
2416,1671,84,1,3310.59,Completed,0.52311610106669
2417,1671,55,1,4717.31,Returned,0.06077448843119153
2418,1672,60,1,5558.89,Completed,0.7345241696895325
2419,1673,195,1,561.85,Completed,0.49029741388773307
2420,1673,88,2,1284.32,Completed,0.24791459110371264
2421,1674,159,2,1134.74,Completed,0.768680744589009
2422,1675,191,2,3396.93,Returned,0.09965998036755247
2423,1676,176,1,3405.02,Returned,0.1922576988043801
2424,1677,70,1,2400.78,Completed,0.662308583652888
2425,1678,186,1,633.38,Completed,0.7347698525849449
2426,1679,41,1,1605.21,Cancelled,0.6869235426997053
2427,1680,203,1,666.85,Completed,0.2303081864773372
2428,1680,178,2,5783.34,Returned,0.09077033502121487
2429,1681,92,1,7274.81,Completed,0.7629271464077078
2430,1682,200,1,3969.20,Completed,0.542324757708539
2431,1682,102,1,646.02,Completed,0.42284238005321695
2432,1683,138,1,1407.96,Completed,0.4872376578741126
2433,1684,162,1,7063.67,Returned,0.16766117994455731
2434,1685,70,1,2425.07,Completed,0.3765929568340936
2435,1686,96,1,2886.92,Completed,0.3799812750704412
2436,1686,76,1,526.24,Completed,0.7701275355835702
2437,1687,144,1,715.08,Completed,0.7106938834401721
2438,1688,64,1,398.06,Completed,0.24308684118379545
2439,1689,140,1,759.48,Cancelled,0.08335258633210564
2440,1689,100,1,5232.77,Cancelled,0.6875024388427868
2441,1690,189,1,4827.52,Returned,0.18745446595126247
2442,1690,46,1,204.94,Completed,0.8747650439615967
2443,1691,44,1,7769.11,Completed,0.8114618526878411
2444,1692,195,1,557.56,Completed,0.43301416228806056
2445,1693,8,1,2894.77,Completed,0.7306852841104243
2446,1694,152,2,7159.13,Completed,0.35438396442158515
2447,1694,134,1,6361.78,Completed,0.5798640005102977
2448,1695,123,2,5704.03,Completed,0.8361681400203781
2449,1696,115,1,7077.50,Completed,0.44124872930464215
2450,1697,208,1,2183.11,Completed,0.6977392571957216
2451,1698,63,1,426.26,Completed,0.1649501287983266
2452,1699,198,1,6817.96,Cancelled,0.7315329031381131
2453,1699,103,1,772.35,Cancelled,0.1628141600292308
2454,1699,172,1,4123.00,Cancelled,0.6194721214654596
2455,1700,137,1,991.52,Completed,0.6089181579732506
2456,1701,169,1,2001.76,Returned,0.18617445620351886
2457,1701,3,1,947.88,Completed,0.10411783783148773
2458,1702,68,1,4693.05,Completed,0.962065851280527
2459,1703,151,1,2877.27,Completed,0.49797577364181705
2460,1704,63,1,386.84,Completed,0.6036813451011491
2461,1705,44,1,7463.28,Completed,0.5244794353139395
2462,1706,44,1,7167.07,Completed,0.8113531719998952
2463,1707,212,1,1356.10,Completed,0.4833275847913023
2464,1707,115,2,7495.65,Completed,0.9825784386904709
2465,1708,173,1,521.09,Completed,0.4629094698120928
2466,1709,33,2,4687.62,Cancelled,0.3668120637226962
2467,1709,6,1,464.76,Cancelled,0.44533193991084763
2468,1710,220,2,439.88,Completed,0.12622353911979453
2469,1711,3,1,861.86,Completed,0.29512190660007476
2470,1711,143,1,2161.22,Returned,0.09693894637463517
2471,1712,34,1,4120.88,Completed,0.5993290428065965
2472,1713,15,1,4300.69,Completed,0.7058284056427222
2473,1713,196,2,1055.32,Completed,0.7311549305274663
2474,1713,10,1,293.80,Completed,0.5382894664428098
2475,1714,149,1,7594.49,Completed,0.4979825713652955
2476,1715,103,1,749.35,Completed,0.8750444882316929
2477,1715,174,1,7662.64,Completed,0.881274757796223
2478,1716,169,2,2145.13,Completed,0.7812403550196815
2479,1717,140,1,762.61,Completed,0.2623775324433833
2480,1718,82,2,254.99,Completed,0.9681666278915169
2481,1719,37,1,4095.80,Cancelled,0.05370057286107966
2482,1720,16,1,4810.68,Completed,0.3640030113644926
2483,1721,196,2,1013.38,Completed,0.658913368972869
2484,1721,164,1,3977.80,Returned,0.2025578415045122
2485,1722,35,1,1120.84,Returned,0.03604913133759902
2486,1723,66,2,1187.54,Completed,0.5725721629081034
2487,1723,181,1,705.36,Completed,0.7547134512613652
2488,1724,31,1,2294.11,Returned,0.05585079831616096
2489,1725,53,1,1670.92,Returned,0.015113668530353968
2490,1726,70,1,2315.37,Completed,0.9080159784369319
2491,1727,177,1,1698.02,Completed,0.49473891732724284
2492,1728,97,1,2148.98,Completed,0.7496466820590633
2493,1728,20,1,6652.51,Returned,0.2640166890472329
2494,1729,160,1,2692.78,Cancelled,0.07114342979261971
2495,1729,1,2,5484.03,Cancelled,0.5636671125550448
2496,1730,197,2,418.99,Completed,0.6049053041310098
2497,1731,116,1,8099.37,Completed,0.3335252137235601
2498,1731,174,1,6889.23,Completed,0.8529101869584156
2499,1731,66,1,1257.25,Completed,0.26397532435504284
2500,1732,115,2,7577.86,Completed,0.7611460916336124
2501,1732,180,1,2102.50,Returned,0.013804515836578343
2502,1733,150,1,7144.23,Completed,0.7855843350156996
2503,1734,125,1,793.72,Completed,0.8865081583024078
2504,1735,142,2,1235.18,Returned,0.07578781719858554
2505,1736,69,1,5256.11,Completed,0.7194146418193491
2506,1736,117,1,840.00,Completed,0.36970978823463413
2507,1737,63,1,405.64,Completed,0.6903050464487681
2508,1737,130,1,449.91,Completed,0.3423958982735834
2509,1738,141,2,5015.86,Completed,0.6410643827552576
2510,1738,45,1,3936.73,Returned,0.1781342496891825
2511,1738,72,2,210.43,Completed,0.9674781309137849
2512,1739,62,1,1415.50,Cancelled,0.30298793623502174
2513,1740,111,1,5112.08,Completed,0.6125053191673991
2514,1741,9,1,6321.01,Returned,0.1535628178655755
2515,1742,43,2,1378.24,Completed,0.9302981625593251
2516,1742,83,2,1604.52,Returned,0.19080238993354365
2517,1743,197,1,366.38,Completed,0.16311749272338813
2518,1744,84,1,3488.60,Completed,0.2431803245499547
2519,1745,41,1,1631.69,Completed,0.726549175313254
2520,1745,23,1,1982.47,Completed,0.9032049336500512
2521,1746,70,1,2439.06,Completed,0.3363771730441387
2522,1747,8,1,2991.23,Completed,0.9722710950041852
2523,1747,183,1,2041.33,Completed,0.8522239866221547
2524,1748,97,1,2152.26,Completed,0.34430667883186294
2525,1749,188,1,3106.09,Cancelled,0.16486146502649549
2526,1750,52,1,1033.38,Completed,0.7913873193705336
2527,1751,175,2,4955.16,Completed,0.4623522325068267
2528,1751,26,2,1741.43,Completed,0.9375992351561777
2529,1752,3,1,913.05,Completed,0.3009395089940536
2530,1753,74,1,5652.06,Completed,0.6918998702353797
2531,1754,52,1,1105.80,Completed,0.5566808549283825
2532,1754,104,1,4609.54,Completed,0.7077046946694187
2533,1755,184,1,2587.11,Completed,0.8684809392955908
2534,1756,134,1,6440.38,Returned,0.21929064320334293
2535,1757,220,2,452.84,Completed,0.49101042886358726
2536,1758,211,1,590.16,Completed,0.7971802454415525
2537,1759,219,1,2530.70,Cancelled,0.5128699713506456
2538,1759,62,1,1475.69,Cancelled,0.17280915116221565
2539,1760,86,2,3127.08,Completed,0.3254358724927864
2540,1761,179,1,7464.67,Returned,0.10875193971092993
2541,1762,54,1,3101.32,Completed,0.5674521118099355
2542,1763,71,2,3982.38,Completed,0.5110047706505328
2543,1763,10,1,310.20,Completed,0.8526675485565025
2544,1764,210,2,1055.96,Completed,0.730323461564559
2545,1765,183,2,2170.22,Returned,0.09361469288693247
2546,1765,106,2,1444.80,Completed,0.2771031104746304
2547,1765,198,1,6802.60,Returned,0.1046715044459994
2548,1766,184,2,2638.82,Completed,0.6920482215397509
2549,1766,74,1,4892.56,Returned,0.1462266250944013
2550,1767,148,1,5513.38,Completed,0.6549884915863988
2551,1768,162,1,6527.45,Completed,0.836262613382435
2552,1769,200,1,3939.70,Cancelled,0.21634762288662385
2553,1769,136,1,6824.50,Cancelled,0.5729503050194591
2554,1770,121,1,1026.62,Completed,0.21570868717106867
2555,1771,187,1,1972.19,Completed,0.3596925515306113
2556,1772,35,1,1035.75,Completed,0.15133672687349536
2557,1773,85,1,347.91,Completed,0.6776060105092879
2558,1774,186,1,637.90,Completed,0.9340199026595987
2559,1775,125,2,823.16,Completed,0.6372815125037744
2560,1776,218,1,2854.94,Completed,0.38434788527372094
2561,1777,217,1,5152.43,Returned,0.009894919590926655
2562,1778,173,1,499.02,Completed,0.8964309728671154
2563,1779,15,1,4493.01,Cancelled,0.4524701362964419
2564,1779,47,1,1115.90,Cancelled,0.5730577936145084
2565,1780,98,1,946.85,Completed,0.5078785899168612
2566,1781,106,1,1352.84,Completed,0.820219599474426
2567,1782,34,1,3958.40,Completed,0.5774622583551913
2568,1782,121,2,1144.49,Completed,0.42665252408632315
2569,1783,78,1,506.77,Completed,0.40087587609968695
2570,1783,55,1,4911.30,Completed,0.7244218389731104
2571,1784,129,1,2811.41,Completed,0.41948159730013607
2572,1785,195,1,537.26,Completed,0.9241425003149942
2573,1786,125,1,840.96,Completed,0.36226774040820797
2574,1786,179,2,7210.44,Returned,0.03891123182970214
2575,1787,138,1,1370.44,Completed,0.10775296865753174
2576,1788,78,1,548.64,Completed,0.4220311785321973
2577,1789,18,1,1422.02,Cancelled,0.7868970174220363
2578,1790,78,3,563.36,Completed,0.6683915822472345
2579,1791,87,1,7282.44,Completed,0.9812668897037086
2580,1791,62,1,1382.46,Completed,0.9011597325104845
2581,1792,167,1,3596.79,Completed,0.5619980241749417
2582,1793,196,1,957.86,Completed,0.1065109540769001
2583,1794,7,1,7805.31,Completed,0.8465607285933203
2584,1794,132,2,520.58,Completed,0.9132708114695464
2585,1795,213,1,721.52,Returned,0.02667190230141571
2586,1795,103,1,717.67,Completed,0.3935471078320845
2587,1795,36,2,5142.57,Completed,0.8877198629898204
2588,1796,135,1,6578.15,Returned,0.2579580221864935
2589,1797,181,1,723.53,Completed,0.6266305526966514
2590,1798,23,2,2049.22,Completed,0.35927872765742125
2591,1798,163,1,3057.45,Completed,0.9165020109307971
2592,1798,85,1,394.10,Completed,0.5046739024153668
2593,1799,131,1,4648.53,Cancelled,0.7738635100180875
2594,1800,179,1,7111.87,Completed,0.3552958735779821
2595,1800,19,1,3467.32,Completed,0.45488886856929295
2596,1801,68,1,4609.13,Returned,0.20855675284616346
2597,1802,11,1,682.65,Completed,0.6781171892565835
2598,1803,36,2,4645.19,Completed,0.7649157184780722
2599,1804,174,2,6877.11,Completed,0.7902270553542553
2600,1804,155,2,639.71,Completed,0.656388152070705
2601,1805,172,1,4401.26,Completed,0.911259625024404
2602,1806,105,1,994.16,Completed,0.5871336996435501
2603,1807,11,1,635.78,Completed,0.20188965387818372
2604,1807,135,1,6734.11,Returned,0.24804720119391307
2605,1808,38,2,1803.95,Completed,0.6345670750686592
2606,1809,76,1,504.43,Cancelled,0.4286938024952019
2607,1809,163,1,2961.22,Cancelled,0.23976781800367666
2608,1810,216,3,364.40,Completed,0.9127577132664227
2609,1810,5,1,1337.04,Completed,0.8444851430547285
2610,1810,107,1,351.29,Completed,0.48415260620801953
2611,1811,3,2,874.46,Completed,0.887307632609557
2612,1812,190,2,6802.16,Completed,0.9840803751573716
2613,1813,145,1,7174.07,Returned,0.2584790086918315
2614,1813,62,1,1391.79,Completed,0.34015394872068794
2615,1814,98,1,973.28,Completed,0.9253327482615903
2616,1814,200,1,3612.32,Completed,0.6062019258795324
2617,1815,47,1,1088.24,Completed,0.25501141534653626
2618,1815,194,2,3750.04,Completed,0.456451329827729
2619,1816,94,1,2413.69,Completed,0.5172224338326812
2620,1817,7,1,7993.80,Returned,0.2167582104138641
2621,1818,156,1,6454.41,Completed,0.5321237813049218
2622,1818,43,2,1499.92,Returned,0.010344306016661512
2623,1819,55,1,4713.75,Cancelled,0.4553502169021873
2624,1819,144,1,688.65,Cancelled,0.24571819719459695
